Date,FEDL01 Index  (R1),USSWIT5 BGN Curncy  (R2),USGGBE05 Index  (R3),CPURNSA Index  (R1),USGG5YR Index  (R4)
08-01-2016,0.36,1.51,1.2177,236.525,1.5597
11-01-2016,0.36,1.4878,1.1904,236.525,1.5939
12-01-2016,0.36,1.45,1.17,236.525,1.5399
13-01-2016,0.36,1.433,1.1567,236.525,1.5251
14-01-2016,0.36,1.4575,1.1841,236.525,1.5071
15-01-2016,0.36,1.38,1.1088,236.525,1.4527
18-01-2016,0.36,1.3775,1.1088,236.525,1.4527
19-01-2016,0.36,1.4,1.1258,236.525,1.4852
20-01-2016,0.37,1.3529,1.0895,236.525,1.4165
21-01-2016,0.37,1.349,1.0663,236.525,1.4424
22-01-2016,0.38,1.4075,1.1309,236.525,1.4812
25-01-2016,0.38,1.394,1.1182,236.525,1.4385
26-01-2016,0.38,1.4053,1.1395,236.525,1.4269
27-01-2016,0.38,1.4325,1.1681,236.525,1.4104
28-01-2016,0.38,1.4525,1.1947,236.525,1.3994
29-01-2016,0.29,1.452,1.1981,236.525,1.328
31-01-2016,0.29,1.452,1.1981,236.916,1.328
01-02-2016,0.38,1.438,1.1857,236.916,1.3636
02-02-2016,0.38,1.389,1.132,236.916,1.26
03-02-2016,0.38,1.399,1.1489,236.916,1.2745
04-02-2016,0.38,1.386,1.1259,236.916,1.2292
05-02-2016,0.38,1.33,1.0736,236.916,1.2403
08-02-2016,0.38,1.248,0.9746,236.916,1.1578
09-02-2016,0.38,1.221,0.9481,236.916,1.1529
10-02-2016,0.38,1.223,0.9524,236.916,1.1205
11-02-2016,0.38,1.1975,0.9608,236.916,1.1317
12-02-2016,0.38,1.265,1.0377,236.916,1.2104
15-02-2016,0.38,1.275,1.0377,236.916,1.2104
16-02-2016,0.38,1.272,1.0282,236.916,1.2152
17-02-2016,0.37,1.28,1.0502,236.916,1.2639
18-02-2016,0.38,1.25,1.0193,236.916,1.1972
19-02-2016,0.38,1.271,1.0635,236.916,1.2246
22-02-2016,0.38,1.316,1.1125,236.916,1.231
23-02-2016,0.38,1.323,1.1252,236.916,1.1967
24-02-2016,0.38,1.372,1.1724,236.916,1.2162
25-02-2016,0.37,1.396,1.2047,236.916,1.1702
26-02-2016,0.37,1.4275,1.2388,236.916,1.2398
29-02-2016,0.29,1.453,1.2628,237.111,1.2123
01-03-2016,0.36,1.52,1.3278,237.111,1.3163
02-03-2016,0.37,1.539,1.3461,237.111,1.3393
03-03-2016,0.37,1.5575,1.3689,237.111,1.3426
04-03-2016,0.36,1.56,1.3833,237.111,1.3741
07-03-2016,0.36,1.566,1.3806,237.111,1.4169
08-03-2016,0.36,1.548,1.3666,237.111,1.3399
09-03-2016,0.36,1.575,1.4007,237.111,1.3827
10-03-2016,0.36,1.558,1.391,237.111,1.4454
11-03-2016,0.36,1.601,1.4306,237.111,1.4922
14-03-2016,0.36,1.568,1.4056,237.111,1.4775
15-03-2016,0.37,1.555,1.3792,237.111,1.4909
16-03-2016,0.37,1.635,1.4798,237.111,1.3803
17-03-2016,0.37,1.643,1.4923,237.111,1.3722
18-03-2016,0.37,1.66,1.502,237.111,1.333
21-03-2016,0.37,1.6925,1.5299,237.111,1.3777
22-03-2016,0.37,1.682,1.5159,237.111,1.4143
23-03-2016,0.37,1.627,1.4602,237.111,1.3548
24-03-2016,0.37,1.61,1.4423,237.111,1.3785
25-03-2016,0.37,1.615,1.4423,237.111,1.3785
28-03-2016,0.37,1.627,1.4306,237.111,1.3637
29-03-2016,0.37,1.6875,1.4929,237.111,1.2696
30-03-2016,0.37,1.744,1.5423,237.111,1.2581
31-03-2016,0.25,1.7025,1.5107,238.132,1.2048
01-04-2016,0.37,1.7,1.5068,238.132,1.2144
04-04-2016,0.37,1.692,1.501,238.132,1.2047
05-04-2016,0.37,1.648,1.4528,238.132,1.1755
06-04-2016,0.37,1.655,1.4679,238.132,1.1981
07-04-2016,0.37,1.635,1.4408,238.132,1.1367
08-04-2016,0.37,1.646,1.4577,238.132,1.151
11-04-2016,0.37,1.625,1.4408,238.132,1.1575
12-04-2016,0.37,1.63,1.4413,238.132,1.2109
13-04-2016,0.37,1.64,1.4454,238.132,1.2125
14-04-2016,0.37,1.6,1.4273,238.132,1.25
15-04-2016,0.37,1.6,1.4152,238.132,1.2108
18-04-2016,0.37,1.607,1.4137,238.132,1.2287
19-04-2016,0.37,1.65,1.4655,238.132,1.2516
20-04-2016,0.37,1.675,1.4924,238.132,1.3122
21-04-2016,0.37,1.68,1.5123,238.132,1.3303
22-04-2016,0.37,1.698,1.5551,238.132,1.3551
25-04-2016,0.37,1.692,1.5486,238.132,1.3766
26-04-2016,0.37,1.705,1.569,238.132,1.3915
27-04-2016,0.37,1.716,1.5833,238.132,1.3182
28-04-2016,0.37,1.766,1.6206,238.132,1.2907
29-04-2016,0.3,1.748,1.5984,238.132,1.294
30-04-2016,0.3,1.748,1.5984,239.261,1.294
02-05-2016,0.37,1.737,1.5843,239.261,1.3231
03-05-2016,0.37,1.7,1.5521,239.261,1.2519
04-05-2016,0.37,1.684,1.5282,239.261,1.2324
05-05-2016,0.37,1.68,1.5349,239.261,1.2017
06-05-2016,0.37,1.674,1.5287,239.261,1.2289
09-05-2016,0.37,1.644,1.5057,239.261,1.1932
10-05-2016,0.37,1.68,1.5414,239.261,1.2093
11-05-2016,0.37,1.673,1.5319,239.261,1.2011
12-05-2016,0.37,1.68,1.5406,239.261,1.2367
13-05-2016,0.37,1.6725,1.5211,239.261,1.2056
16-05-2016,0.37,1.6975,1.5437,239.261,1.2607
17-05-2016,0.37,1.705,1.5611,239.261,1.2998
18-05-2016,0.37,1.675,1.5381,239.261,1.3848
19-05-2016,0.37,1.6625,1.5142,239.261,1.375
20-05-2016,0.37,1.6575,1.5078,239.261,1.3618
23-05-2016,0.37,1.651,1.4972,239.261,1.3684
24-05-2016,0.37,1.684,1.5129,239.261,1.4046
25-05-2016,0.37,1.7075,1.5367,239.261,1.4013
26-05-2016,0.37,1.695,1.5231,239.261,1.3474
27-05-2016,0.37,1.7,1.5236,239.261,1.3847
30-05-2016,0.37,1.697,1.5236,239.261,1.3847
31-05-2016,0.29,1.67,1.4885,240.229,1.3718
01-06-2016,0.37,1.669,1.4928,240.229,1.3799
02-06-2016,0.37,1.672,1.5006,240.229,1.3523
03-06-2016,0.37,1.66,1.4774,240.229,1.2307
06-06-2016,0.37,1.685,1.5123,240.229,1.25
07-06-2016,0.37,1.707,1.5442,240.229,1.2322
08-06-2016,0.37,1.723,1.5632,240.229,1.2305
09-06-2016,0.37,1.706,1.5456,240.229,1.2207
10-06-2016,0.37,1.683,1.5133,240.229,1.1671
13-06-2016,0.37,1.636,1.4668,240.229,1.1266
14-06-2016,0.37,1.628,1.461,240.229,1.1378
15-06-2016,0.37,1.647,1.4753,240.229,1.0715
16-06-2016,0.38,1.615,1.4453,240.229,1.0907
17-06-2016,0.38,1.6225,1.4465,240.229,1.1128
20-06-2016,0.38,1.627,1.4554,240.229,1.1824
21-06-2016,0.38,1.592,1.4227,240.229,1.1985
22-06-2016,0.38,1.599,1.4268,240.229,1.1993
23-06-2016,0.39,1.661,1.4953,240.229,1.2576
24-06-2016,0.4,1.6,1.3841,240.229,1.0719
27-06-2016,0.41,1.4725,1.2851,240.229,0.9806
28-06-2016,0.41,1.511,1.3347,240.229,1.0078
29-06-2016,0.41,1.567,1.3888,240.229,1.0575
30-06-2016,0.3,1.57,1.4005,241.018,0.9997
01-07-2016,0.41,1.63,1.447,241.018,0.9946
04-07-2016,0.41,1.625,1.447,241.018,0.9946
05-07-2016,0.4,1.569,1.4023,241.018,0.9384
06-07-2016,0.4,1.616,1.4424,241.018,0.9431
07-07-2016,0.4,1.61,1.4201,241.018,0.9607
08-07-2016,0.4,1.595,1.4161,241.018,0.9476
11-07-2016,0.4,1.6075,1.4225,241.018,1.0215
12-07-2016,0.4,1.649,1.4664,241.018,1.0861
13-07-2016,0.4,1.617,1.4383,241.018,1.0602
14-07-2016,0.4,1.631,1.4567,241.018,1.0958
15-07-2016,0.4,1.6375,1.4518,241.018,1.1038
18-07-2016,0.4,1.627,1.452,241.018,1.1315
19-07-2016,0.4,1.603,1.4143,241.018,1.1103
20-07-2016,0.4,1.5925,1.4137,241.018,1.1347
21-07-2016,0.4,1.572,1.3898,241.018,1.094
22-07-2016,0.4,1.559,1.3736,241.018,1.1168
25-07-2016,0.4,1.531,1.3475,241.018,1.1397
26-07-2016,0.4,1.5275,1.3416,241.018,1.1331
27-07-2016,0.4,1.506,1.3213,241.018,1.0863
28-07-2016,0.4,1.5275,1.3392,241.018,1.0847
29-07-2016,0.3,1.505,1.324,241.018,1.0237
31-07-2016,0.3,1.505,1.324,240.628,1.0237
01-08-2016,0.4,1.472,1.2804,240.628,1.0751
02-08-2016,0.4,1.446,1.2627,240.628,1.0895
03-08-2016,0.4,1.479,1.2967,240.628,1.0702
04-08-2016,0.4,1.5025,1.317,240.628,1.0283
05-08-2016,0.4,1.523,1.3481,240.628,1.1363
08-08-2016,0.4,1.535,1.3475,240.628,1.1444
09-08-2016,0.4,1.51,1.3211,240.628,1.1072
10-08-2016,0.4,1.486,1.2864,240.628,1.0716
11-08-2016,0.4,1.52,1.3171,240.628,1.1444
12-08-2016,0.4,1.507,1.3036,240.628,1.0974
15-08-2016,0.4,1.5225,1.3121,240.628,1.1347
16-08-2016,0.4,1.495,1.2962,240.628,1.1591
17-08-2016,0.4,1.521,1.3196,240.628,1.1315
18-08-2016,0.4,1.539,1.3413,240.628,1.1087
19-08-2016,0.4,1.549,1.3538,240.628,1.1641
22-08-2016,0.4,1.539,1.3432,240.628,1.1348
23-08-2016,0.4,1.548,1.3482,240.628,1.1348
24-08-2016,0.4,1.545,1.3426,240.628,1.1446
25-08-2016,0.4,1.553,1.3508,240.628,1.1605
26-08-2016,0.4,1.5525,1.3357,240.628,1.2365
29-08-2016,0.4,1.528,1.3123,240.628,1.1686
30-08-2016,0.4,1.521,1.3017,240.628,1.1766
31-08-2016,0.3,1.515,1.288,240.849,1.1977
01-09-2016,0.4,1.501,1.2706,240.849,1.1799
02-09-2016,0.4,1.53,1.2937,240.849,1.1914
05-09-2016,0.4,1.53,1.2937,240.849,1.1914
06-09-2016,0.4,1.537,1.3011,240.849,1.1169
07-09-2016,0.4,1.5575,1.3265,240.849,1.1234
08-09-2016,0.4,1.602,1.3581,240.849,1.1769
09-09-2016,0.4,1.573,1.3335,240.849,1.2225
12-09-2016,0.4,1.587,1.3421,240.849,1.1965
13-09-2016,0.4,1.591,1.3385,240.849,1.2455
14-09-2016,0.4,1.585,1.324,240.849,1.2064
15-09-2016,0.4,1.599,1.3333,240.849,1.1787
16-09-2016,0.4,1.633,1.3713,240.849,1.1984
19-09-2016,0.4,1.636,1.3703,240.849,1.2197
20-09-2016,0.4,1.625,1.3639,240.849,1.2001
21-09-2016,0.4,1.652,1.3865,240.849,1.187
22-09-2016,0.4,1.694,1.4263,240.849,1.1642
23-09-2016,0.4,1.71,1.4475,240.849,1.156
26-09-2016,0.4,1.686,1.4278,240.849,1.1184
27-09-2016,0.4,1.67,1.4117,240.849,1.1119
28-09-2016,0.4,1.709,1.456,240.849,1.1347
29-09-2016,0.4,1.701,1.4506,240.849,1.1169
30-09-2016,0.29,1.74,1.4891,241.428,1.1492
03-10-2016,0.4,1.75,1.4981,241.428,1.1784
04-10-2016,0.4,1.7475,1.4846,241.428,1.2271
05-10-2016,0.4,1.76,1.5032,241.428,1.2434
06-10-2016,0.4,1.795,1.5371,241.428,1.2776
07-10-2016,0.4,1.79,1.5362,241.428,1.2551
10-10-2016,0.4,1.7875,1.5362,241.428,1.2551
11-10-2016,0.41,1.805,1.5472,241.428,1.2944
12-10-2016,0.41,1.8,1.543,241.428,1.2912
13-10-2016,0.41,1.803,1.5431,241.428,1.2586
14-10-2016,0.41,1.826,1.5735,241.428,1.2866
17-10-2016,0.41,1.857,1.5945,241.428,1.2539
18-10-2016,0.41,1.845,1.58,241.428,1.2245
19-10-2016,0.41,1.864,1.5981,241.428,1.2262
20-10-2016,0.41,1.856,1.5916,241.428,1.2525
21-10-2016,0.41,1.855,1.5909,241.428,1.2428
24-10-2016,0.41,1.849,1.5835,241.428,1.2742
25-10-2016,0.41,1.853,1.5853,241.428,1.2742
26-10-2016,0.41,1.86,1.6046,241.428,1.304
27-10-2016,0.41,1.88,1.6152,241.428,1.3473
28-10-2016,0.41,1.894,1.6305,241.428,1.3245
31-10-2016,0.31,1.8825,1.6135,241.729,1.3067
01-11-2016,0.41,1.9,1.6201,241.729,1.2921
02-11-2016,0.41,1.853,1.5891,241.729,1.263
03-11-2016,0.41,1.827,1.5556,241.729,1.2646
04-11-2016,0.41,1.823,1.5455,241.729,1.2321
07-11-2016,0.41,1.877,1.5927,241.729,1.2874
08-11-2016,0.41,1.895,1.6065,241.729,1.3265
09-11-2016,0.41,1.985,1.694,241.729,1.4724
10-11-2016,0.41,2.023,1.7267,241.729,1.5571
11-11-2016,0.41,2.03,1.7267,241.729,1.5571
14-11-2016,0.41,1.983,1.6858,241.729,1.6819
15-11-2016,0.41,2.005,1.6941,241.729,1.6588
16-11-2016,0.41,2.003,1.7019,241.729,1.6707
17-11-2016,0.41,2.03,1.7339,241.729,1.7362
18-11-2016,0.41,2.042,1.7484,241.729,1.7975
21-11-2016,0.41,2.045,1.7579,241.729,1.7691
22-11-2016,0.41,2.054,1.767,241.729,1.7762
23-11-2016,0.41,2.0625,1.7703,241.729,1.8321
24-11-2016,0.41,2.07,1.7703,241.729,1.8321
25-11-2016,0.41,2.04,1.7563,241.729,1.8354
28-11-2016,0.41,1.992,1.711,241.729,1.7894
29-11-2016,0.41,2.008,1.7206,241.729,1.7746
30-11-2016,0.31,2.084,1.7968,241.353,1.842
01-12-2016,0.41,2.11,1.8324,241.353,1.8982
02-12-2016,0.41,2.085,1.7761,241.353,1.8208
05-12-2016,0.41,2.081,1.7972,241.353,1.8456
06-12-2016,0.41,2.105,1.8176,241.353,1.834
07-12-2016,0.41,2.081,1.7916,241.353,1.7895
08-12-2016,0.41,2.13,1.8483,241.353,1.8374
09-12-2016,0.41,2.133,1.85,241.353,1.8906
12-12-2016,0.41,2.1675,1.8704,241.353,1.8857
13-12-2016,0.41,2.132,1.8523,241.353,1.9091
14-12-2016,0.41,2.121,1.8258,241.353,2.0479
15-12-2016,0.66,2.0825,1.7808,241.353,2.0884
16-12-2016,0.66,2.052,1.7607,241.353,2.0654
19-12-2016,0.66,2.0575,1.7599,241.353,2.0218
20-12-2016,0.66,2.124,1.8248,241.353,2.0388
21-12-2016,0.66,2.1175,1.8159,241.353,2.0187
22-12-2016,0.66,2.162,1.8706,241.353,2.034
23-12-2016,0.66,2.177,1.8761,241.353,2.0245
26-12-2016,0.66,2.177,1.8761,241.353,2.0245
27-12-2016,0.66,2.189,1.8858,241.353,2.055
28-12-2016,0.66,2.177,1.8668,241.353,1.9961
29-12-2016,0.66,2.151,1.8474,241.353,1.9538
30-12-2016,0.55,2.168,1.862,241.353,1.9274
31-12-2016,0.55,2.168,1.862,241.432,1.9274
02-01-2017,0.55,2.165,1.862,241.432,1.9274
03-01-2017,0.66,2.189,1.8886,241.432,1.9422
04-01-2017,0.66,2.191,1.8915,241.432,1.9306
05-01-2017,0.66,2.18,1.864,241.432,1.8434
06-01-2017,0.66,2.186,1.8867,241.432,1.9239
09-01-2017,0.66,2.1675,1.8636,241.432,1.8727
10-01-2017,0.66,2.178,1.8815,241.432,1.8759
11-01-2017,0.66,2.207,1.9103,241.432,1.8841
12-01-2017,0.66,2.202,1.9125,241.432,1.8659
13-01-2017,0.66,2.205,1.9201,241.432,1.897
16-01-2017,0.66,2.1975,1.9201,241.432,1.897
17-01-2017,0.66,2.189,1.9158,241.432,1.8192
18-01-2017,0.66,2.2,1.923,241.432,1.9383
19-01-2017,0.66,2.219,1.9556,241.432,1.9633
20-01-2017,0.66,2.233,1.9717,241.432,1.9365
23-01-2017,0.66,2.197,1.9398,241.432,1.8634
24-01-2017,0.66,2.2175,1.9731,241.432,1.9331
25-01-2017,0.66,2.24,2.0022,241.432,1.9765
26-01-2017,0.66,2.253,2.0127,241.432,1.9657
27-01-2017,0.66,2.2625,2.026,241.432,1.9458
30-01-2017,0.66,2.25,2.0333,241.432,1.9491
31-01-2017,0.56,2.25,2.034,242.839,1.9129
01-02-2017,0.66,2.264,2.0415,242.839,1.9294
02-02-2017,0.66,2.271,2.06,242.839,1.9228
03-02-2017,0.66,2.269,2.0499,242.839,1.9096
06-02-2017,0.66,2.236,2.0224,242.839,1.8453
07-02-2017,0.66,2.1925,1.9732,242.839,1.8469
08-02-2017,0.66,2.15,1.9298,242.839,1.8024
09-02-2017,0.66,2.165,1.9592,242.839,1.8667
10-02-2017,0.66,2.182,1.9764,242.839,1.8865
13-02-2017,0.66,2.168,1.968,242.839,1.9147
14-02-2017,0.66,2.169,1.9767,242.839,1.963
15-02-2017,0.66,2.237,2.0363,242.839,1.9914
16-02-2017,0.66,2.22,2.0227,242.839,1.9364
17-02-2017,0.66,2.193,2.0003,242.839,1.9015
20-02-2017,0.66,2.193,2.0003,242.839,1.9015
21-02-2017,0.66,2.2025,2.0221,242.839,1.9199
22-02-2017,0.66,2.206,2.0246,242.839,1.9049
23-02-2017,0.66,2.21,2.0261,242.839,1.8586
24-02-2017,0.66,2.18,2.0075,242.839,1.8044
27-02-2017,0.66,2.1875,2.0187,242.839,1.8651
28-02-2017,0.57,2.169,2.0003,243.603,1.9294
01-03-2017,0.66,2.2,2.0264,243.603,1.9872
02-03-2017,0.66,2.18,2.0145,243.603,2.0155
03-03-2017,0.66,2.209,2.054,243.603,2.009
06-03-2017,0.66,2.194,2.0448,243.603,2.0191
07-03-2017,0.66,2.1975,2.0523,243.603,2.0491
08-03-2017,0.66,2.174,2.0254,243.603,2.0926
09-03-2017,0.66,2.169,2.0218,243.603,2.1362
10-03-2017,0.66,2.168,2.0053,243.603,2.1014
13-03-2017,0.66,2.1675,1.9962,243.603,2.1385
14-03-2017,0.66,2.131,1.9684,243.603,2.1285
15-03-2017,0.66,2.175,2.018,243.603,2.003
16-03-2017,0.91,2.175,2.0123,243.603,2.0499
17-03-2017,0.91,2.176,2.0132,243.603,2.0183
20-03-2017,0.91,2.163,2.0033,243.603,1.9849
21-03-2017,0.91,2.145,1.973,243.603,1.9466
22-03-2017,0.91,2.14,1.9645,243.603,1.9366
23-03-2017,0.91,2.13,1.9532,243.603,1.9516
24-03-2017,0.91,2.144,1.9584,243.603,1.945
27-03-2017,0.91,2.148,1.9547,243.603,1.9183
28-03-2017,0.91,2.144,1.9535,243.603,1.9636
29-03-2017,0.91,2.143,1.9596,243.603,1.926
30-03-2017,0.91,2.135,1.95,243.603,1.964
31-03-2017,0.82,2.1325,1.9512,243.801,1.9212
03-04-2017,0.91,2.116,1.9311,243.801,1.8519
04-04-2017,0.91,2.116,1.9208,243.801,1.8898
05-04-2017,0.91,2.121,1.9224,243.801,1.8519
06-04-2017,0.91,2.119,1.9127,243.801,1.8585
07-04-2017,0.91,2.103,1.9074,243.801,1.9196
10-04-2017,0.91,2.09,1.8855,243.801,1.8998
11-04-2017,0.91,2.073,1.8596,243.801,1.8303
12-04-2017,0.91,2.094,1.8774,243.801,1.7676
13-04-2017,0.91,2.09,1.8637,243.801,1.7691
14-04-2017,0.91,2.09,1.8637,243.801,1.7691
17-04-2017,0.91,2.055,1.8093,243.801,1.7756
18-04-2017,0.91,2.002,1.7581,243.801,1.6997
19-04-2017,0.91,2,1.76,243.801,1.7392
20-04-2017,0.91,2.0175,1.7952,243.801,1.7639
21-04-2017,0.91,2.001,1.7775,243.801,1.7703
24-04-2017,0.91,2.033,1.8097,243.801,1.8017
25-04-2017,0.91,2.067,1.8441,243.801,1.8549
26-04-2017,0.91,2.046,1.8276,243.801,1.8282
27-04-2017,0.91,2.048,1.8226,243.801,1.8224
28-04-2017,0.83,2.038,1.8169,243.801,1.8142
30-04-2017,0.83,2.038,1.8169,244.524,1.8142
01-05-2017,0.91,2.031,1.8141,244.524,1.8405
02-05-2017,0.91,1.995,1.7748,244.524,1.8027
03-05-2017,0.91,1.995,1.7736,244.524,1.8519
04-05-2017,0.91,1.96,1.7457,244.524,1.8865
05-05-2017,0.91,1.982,1.7645,244.524,1.8816
08-05-2017,0.91,1.986,1.7705,244.524,1.9113
09-05-2017,0.91,1.97,1.7551,244.524,1.9229
10-05-2017,0.91,1.9875,1.7922,244.524,1.9379
11-05-2017,0.91,2.0175,1.8271,244.524,1.9147
12-05-2017,0.91,1.962,1.7656,244.524,1.8468
15-05-2017,0.91,1.959,1.7566,244.524,1.8617
16-05-2017,0.91,1.946,1.7442,244.524,1.8484
17-05-2017,0.91,1.922,1.7144,244.524,1.7542
18-05-2017,0.91,1.9,1.7325,244.524,1.7722
19-05-2017,0.91,1.962,1.7631,244.524,1.7803
22-05-2017,0.91,1.966,1.7582,244.524,1.7985
23-05-2017,0.91,1.981,1.7768,244.524,1.8267
24-05-2017,0.91,1.96,1.7537,244.524,1.7852
25-05-2017,0.91,1.9425,1.7407,244.524,1.7943
26-05-2017,0.91,1.94,1.7533,244.524,1.7894
29-05-2017,0.91,1.948,1.7533,244.524,1.7894
30-05-2017,0.91,1.977,1.7561,244.524,1.7549
31-05-2017,0.83,1.971,1.7599,244.733,1.7516
01-06-2017,0.91,1.978,1.765,244.733,1.7615
02-06-2017,0.91,1.96,1.745,244.733,1.7188
05-06-2017,0.91,1.955,1.7443,244.733,1.7418
06-06-2017,0.91,1.944,1.7361,244.733,1.7138
07-06-2017,0.91,1.93,1.7209,244.733,1.7385
08-06-2017,0.91,1.936,1.7228,244.733,1.7483
09-06-2017,0.91,1.936,1.717,244.733,1.7664
12-06-2017,0.91,1.903,1.6907,244.733,1.778
13-06-2017,0.91,1.9,1.6957,244.733,1.7813
14-06-2017,0.91,1.805,1.6125,244.733,1.7153
15-06-2017,1.16,1.795,1.5814,244.733,1.7632
16-06-2017,1.16,1.783,1.5879,244.733,1.7433
19-06-2017,1.16,1.784,1.5867,244.733,1.788
20-06-2017,1.16,1.7618,1.5647,244.733,1.7632
21-06-2017,1.16,1.775,1.5713,244.733,1.7731
22-06-2017,1.16,1.794,1.6043,244.733,1.7582
23-06-2017,1.16,1.82,1.6129,244.733,1.7565
26-06-2017,1.16,1.848,1.6235,244.733,1.7565
27-06-2017,1.16,1.877,1.639,244.733,1.8115
28-06-2017,1.16,1.9,1.6698,244.733,1.8206
29-06-2017,1.16,1.8879,1.6519,244.733,1.8502
30-06-2017,1.06,1.897,1.6588,244.955,1.8884
03-07-2017,1.16,1.927,1.6906,244.955,1.9316
04-07-2017,1.16,1.926,1.6906,244.955,1.9316
05-07-2017,1.16,1.927,1.6917,244.955,1.9134
06-07-2017,1.16,1.929,1.6849,244.955,1.9351
07-07-2017,1.16,1.911,1.6528,244.955,1.947
10-07-2017,1.16,1.892,1.6315,244.955,1.9321
11-07-2017,1.16,1.89,1.6418,244.955,1.9156
12-07-2017,1.16,1.902,1.6495,244.955,1.8741
13-07-2017,1.16,1.921,1.6683,244.955,1.8908
14-07-2017,1.16,1.906,1.6507,244.955,1.866
17-07-2017,1.16,1.9121,1.6612,244.955,1.8594
18-07-2017,1.16,1.924,1.6599,244.955,1.8129
19-07-2017,1.16,1.948,1.68,244.955,1.8246
20-07-2017,1.16,1.923,1.6465,244.955,1.818
21-07-2017,1.16,1.902,1.6334,244.955,1.8031
24-07-2017,1.16,1.9028,1.6555,244.955,1.8214
25-07-2017,1.16,1.934,1.6926,244.955,1.89
26-07-2017,1.16,1.9455,1.6921,244.955,1.8265
27-07-2017,1.16,1.957,1.7068,244.955,1.852
28-07-2017,1.16,1.96,1.7096,244.955,1.8339
31-07-2017,1.07,1.9533,1.6997,244.786,1.8356
01-08-2017,1.16,1.933,1.6735,244.786,1.7994
02-08-2017,1.16,1.9378,1.6743,244.786,1.8256
03-08-2017,1.16,1.9303,1.6622,244.786,1.7879
04-08-2017,1.16,1.968,1.6896,244.786,1.8157
07-08-2017,1.16,1.975,1.6961,244.786,1.8107
08-08-2017,1.16,2.005,1.7179,244.786,1.8172
09-08-2017,1.16,2.0035,1.7275,244.786,1.804
10-08-2017,1.16,1.979,1.703,244.786,1.7711
11-08-2017,1.16,1.9353,1.671,244.786,1.7429
14-08-2017,1.16,1.904,1.6416,244.786,1.7692
15-08-2017,1.16,1.9133,1.6509,244.786,1.8253
16-08-2017,1.16,1.914,1.647,244.786,1.7806
17-08-2017,1.16,1.912,1.6309,244.786,1.7492
18-08-2017,1.16,1.903,1.6327,244.786,1.7589
21-08-2017,1.16,1.894,1.6231,244.786,1.7506
22-08-2017,1.16,1.909,1.6365,244.786,1.7836
23-08-2017,1.16,1.914,1.6378,244.786,1.7438
24-08-2017,1.16,1.905,1.6302,244.786,1.7752
25-08-2017,1.16,1.897,1.621,244.786,1.7568
28-08-2017,1.16,1.903,1.6195,244.786,1.7402
29-08-2017,1.16,1.8893,1.6154,244.786,1.7036
30-08-2017,1.16,1.898,1.6259,244.786,1.7167
31-08-2017,1.07,1.929,1.6456,245.519,1.702
01-09-2017,1.16,1.941,1.6627,245.519,1.7383
04-09-2017,1.16,1.936,1.6627,245.519,1.7383
05-09-2017,1.16,1.927,1.6521,245.519,1.6414
06-09-2017,1.16,1.948,1.6753,245.519,1.6841
07-09-2017,1.16,1.948,1.6751,245.519,1.625
08-09-2017,1.16,1.9728,1.6955,245.519,1.6332
11-09-2017,1.16,1.9978,1.7182,245.519,1.709
12-09-2017,1.16,2.0085,1.732,245.519,1.7454
13-09-2017,1.16,2.0127,1.7421,245.519,1.767
14-09-2017,1.16,2.0366,1.7586,245.519,1.777
15-09-2017,1.16,2.039,1.7682,245.519,1.8055
18-09-2017,1.16,2.0678,1.7885,245.519,1.8256
19-09-2017,1.16,2.0618,1.7854,245.519,1.8341
20-09-2017,1.16,2.0479,1.7655,245.519,1.8743
21-09-2017,1.16,2.0328,1.7522,245.519,1.8862
22-09-2017,1.16,2.0548,1.7694,245.519,1.8614
25-09-2017,1.16,2.068,1.7779,245.519,1.8364
26-09-2017,1.16,2.0678,1.7821,245.519,1.8583
27-09-2017,1.16,2.097,1.8052,245.519,1.9055
28-09-2017,1.16,2.08,1.8001,245.519,1.8931
29-09-2017,1.06,2.065,1.7769,245.519,1.936
30-09-2017,1.06,2.065,1.7769,246.819,1.936
02-10-2017,1.16,2.0424,1.7605,246.819,1.9344
03-10-2017,1.16,2.044,1.765,246.819,1.9162
04-10-2017,1.16,2.057,1.7806,246.819,1.9162
05-10-2017,1.16,2.0653,1.7945,246.819,1.9444
06-10-2017,1.16,2.069,1.8029,246.819,1.9561
09-10-2017,1.16,2.071,1.8029,246.819,1.9561
10-10-2017,1.16,2.077,1.8118,246.819,1.9595
11-10-2017,1.16,2.0814,1.8162,246.819,1.9562
12-10-2017,1.16,2.067,1.8164,246.819,1.938
13-10-2017,1.16,2.03,1.7682,246.819,1.8998
16-10-2017,1.16,2.034,1.7498,246.819,1.9497
17-10-2017,1.16,1.99,1.7387,246.819,1.9581
18-10-2017,1.16,2.022,1.7528,246.819,1.9932
19-10-2017,1.16,2.004,1.7743,246.819,1.9532
20-10-2017,1.16,2.046,1.7852,246.819,2.0202
23-10-2017,1.16,2.048,1.7731,246.819,1.9985
24-10-2017,1.16,2.051,1.7825,246.819,2.0439
25-10-2017,1.16,2.052,1.7878,246.819,2.044
26-10-2017,1.16,2.0436,1.7942,246.819,2.0777
27-10-2017,1.16,2.0533,1.8103,246.819,2.0281
30-10-2017,1.16,2.06,1.8056,246.819,1.9951
31-10-2017,1.07,2.0631,1.8179,246.663,2.0165
01-11-2017,1.16,2.0649,1.8188,246.663,2.0182
