Date,USGG10YR Index  (L3),MOVE Index  (R1),SPX Index  (R1),VIX Index  (R1),ATM Call Price
15-04-2015,1.888,72.9964,2106.6299,12.84,29.27
16-04-2015,1.8897,72.4014,2104.99,12.6,#N/A Invalid Security
17-04-2015,1.8653,74.3685,2081.1799,13.89,#N/A Invalid Security
20-04-2015,1.8896,73.5454,2100.3999,13.3,#N/A Invalid Security
21-04-2015,1.9087,72.9451,2097.29,13.25,#N/A Invalid Security
22-04-2015,1.9788,72.9451,2107.96,12.71,28.4
23-04-2015,1.9577,73.1584,2112.9299,12.48,#N/A Invalid Security
24-04-2015,1.9086,71.6049,2117.6899,12.29,#N/A Invalid Security
27-04-2015,1.9208,70.9943,2108.9199,13.12,#N/A Invalid Security
28-04-2015,2.0034,72.8665,2114.76,12.41,#N/A Invalid Security
29-04-2015,2.0388,73.8974,2106.8501,13.39,31
30-04-2015,2.0317,75.292,2085.51,14.55,#N/A Invalid Security
01-05-2015,2.1135,78.8811,2108.29,12.7,#N/A Invalid Security
04-05-2015,2.144,81.1233,2114.49,12.85,#N/A Invalid Security
05-05-2015,2.1853,87.6616,2089.46,14.31,#N/A Invalid Security
06-05-2015,2.2431,90.9859,2080.1499,15.15,18.9
07-05-2015,2.18,89.5863,2088,15.13,#N/A Invalid Security
08-05-2015,2.1478,80.9146,2116.1001,12.86,#N/A Invalid Security
11-05-2015,2.2797,84.1496,2105.3301,13.85,#N/A Invalid Security
12-05-2015,2.2489,87.3615,2099.1201,13.86,#N/A Invalid Security
13-05-2015,2.2926,85.5784,2098.48,13.76,25.93
14-05-2015,2.2301,83.2394,2121.1001,12.74,#N/A Invalid Security
15-05-2015,2.1424,84.4957,2122.73,12.38,#N/A Invalid Security
18-05-2015,2.2337,88.2439,2129.2,12.73,#N/A Invalid Security
19-05-2015,2.2886,87.6743,2127.8301,12.85,#N/A Invalid Security
20-05-2015,2.2479,87.6541,2125.8501,12.88,42
21-05-2015,2.1898,86.1073,2130.8201,12.11,#N/A Invalid Security
22-05-2015,2.2092,87.6771,2126.0601,12.13,#N/A Invalid Security
25-05-2015,,87.6771,,,#N/A
26-05-2015,2.139,85.3555,2104.2,14.06,#N/A Invalid Security
27-05-2015,2.1285,83.9933,2123.48,13.27,38.55
28-05-2015,2.1355,82.7222,2120.79,13.31,#N/A Invalid Security
29-05-2015,2.1214,82.6996,2107.3899,13.84,#N/A Invalid Security
31-05-2015,,,,,#N/A
01-06-2015,2.1794,83.5495,2111.73,13.97,#N/A Invalid Security
02-06-2015,2.2624,87.4796,2109.6001,14.24,36.6
03-06-2015,2.3642,91.8063,2114.0701,13.66,#N/A Invalid Security
04-06-2015,2.307,92.2056,2095.8401,14.71,#N/A Invalid Security
05-06-2015,2.4076,88.9414,2092.8301,14.21,#N/A Invalid Security
08-06-2015,2.3824,87.6084,2079.28,15.29,#N/A Invalid Security
09-06-2015,2.4384,87.1697,2080.1499,14.47,#N/A Invalid Security
10-06-2015,2.4838,89.7596,2105.2,13.22,30.9
11-06-2015,2.3772,87.7673,2108.8601,12.85,#N/A Invalid Security
12-06-2015,2.3918,87.6824,2094.1101,13.78,#N/A Invalid Security
15-06-2015,2.3559,86.0026,2084.4299,15.39,#N/A Invalid Security
16-06-2015,2.3093,85.6971,2096.29,14.81,#N/A Invalid Security
17-06-2015,2.3165,82.4194,2100.4399,14.5,30
18-06-2015,2.3345,82.5575,2121.24,13.19,#N/A Invalid Security
19-06-2015,2.2577,84.7442,2109.99,13.96,#N/A Invalid Security
22-06-2015,2.3725,84.4485,2122.8501,12.74,#N/A Invalid Security
23-06-2015,2.4087,84.2001,2124.2,12.11,#N/A Invalid Security
24-06-2015,2.3672,82.6809,2108.5801,13.26,32.15
25-06-2015,2.4088,83.3241,2102.3101,14.01,#N/A Invalid Security
26-06-2015,2.4726,84.3188,2101.49,14.02,#N/A Invalid Security
29-06-2015,2.3242,89.7561,2057.6399,18.85,#N/A Invalid Security
30-06-2015,2.3531,92.2575,2063.1101,18.23,#N/A Invalid Security
01-07-2015,2.4219,90.2884,2077.4199,16.09,20.6
02-07-2015,2.3823,87.9611,2076.78,16.79,#N/A Invalid Security
03-07-2015,,87.9611,,,#N/A
06-07-2015,2.285,86.1804,2068.76,17.01,#N/A Invalid Security
07-07-2015,2.2582,90.4681,2081.3401,16.09,#N/A Invalid Security
08-07-2015,2.1922,89.4277,2046.6801,19.66,71.9
09-07-2015,2.3211,89.3438,2051.3101,19.97,#N/A Invalid Security
10-07-2015,2.3972,90.2308,2076.6201,16.83,#N/A Invalid Security
13-07-2015,2.4538,84.7052,2099.6001,13.9,#N/A Invalid Security
14-07-2015,2.401,80.7951,2108.95,13.37,#N/A Invalid Security
15-07-2015,2.3521,79.0645,2107.3999,13.23,30.3
16-07-2015,2.3503,75.9534,2124.29,12.11,#N/A Invalid Security
17-07-2015,2.3469,74.2116,2126.6399,11.95,#N/A Invalid Security
20-07-2015,2.3723,72.8414,2128.28,12.25,#N/A Invalid Security
21-07-2015,2.3253,72.4231,2119.21,12.22,#N/A Invalid Security
22-07-2015,2.3235,72.1123,2114.1499,12.12,31.6
23-07-2015,2.2677,72.6253,2102.1499,12.64,#N/A Invalid Security
24-07-2015,2.2624,73.0107,2079.6499,13.74,#N/A Invalid Security
27-07-2015,2.2175,72.2234,2067.6399,15.6,#N/A Invalid Security
28-07-2015,2.2499,71.8541,2093.25,13.44,#N/A Invalid Security
29-07-2015,2.2859,69.7128,2108.5701,12.5,25.4
30-07-2015,2.2589,71.2077,2108.6299,12.13,#N/A Invalid Security
31-07-2015,2.1801,75.7512,2103.8401,12.12,#N/A Invalid Security
03-08-2015,2.148,74.7474,2098.04,12.56,#N/A Invalid Security
04-08-2015,2.2213,80.4708,2093.3201,13,#N/A Invalid Security
05-08-2015,2.2699,80.6999,2099.8401,12.51,23.4
06-08-2015,2.2214,80.3154,2083.5601,13.77,#N/A Invalid Security
07-08-2015,2.1623,76.2278,2077.5701,13.39,#N/A Invalid Security
10-08-2015,2.2269,75.2812,2104.1799,12.23,#N/A Invalid Security
11-08-2015,2.1409,78.0583,2084.0701,13.71,#N/A Invalid Security
12-08-2015,2.148,81.4635,2086.05,13.61,18.8
13-08-2015,2.1854,80.0038,2083.3899,13.49,#N/A Invalid Security
14-08-2015,2.1977,77.0784,2091.54,12.83,#N/A Invalid Security
17-08-2015,2.1678,76.0641,2102.4399,13.02,#N/A Invalid Security
18-08-2015,2.1925,82.7068,2096.9199,13.79,#N/A Invalid Security
19-08-2015,2.1256,81.5426,2079.6101,15.25,17
20-08-2015,2.0679,84.591,2035.73,19.14,#N/A Invalid Security
21-08-2015,2.0365,88.5202,1970.89,28.03,#N/A Invalid Security
24-08-2015,2.0034,94.5406,1893.21,40.74,#N/A Invalid Security
25-08-2015,2.0714,91.0891,1867.61,36.02,#N/A Invalid Security
26-08-2015,2.1752,92.0136,1940.51,30.32,79.05
27-08-2015,2.1841,91.405,1987.66,26.1,#N/A Invalid Security
28-08-2015,2.1806,91.0788,1988.87,26.05,#N/A Invalid Security
31-08-2015,2.2179,87.7352,1972.1801,28.43,33.64
01-09-2015,2.1524,88.6754,1913.85,31.4,#N/A Invalid Security
02-09-2015,2.1843,93.0829,1948.86,26.09,80.38
03-09-2015,2.1596,91.409,1951.13,25.61,#N/A Invalid Security
04-09-2015,2.1244,86.7756,1921.22,27.8,#N/A Invalid Security
07-09-2015,,86.7756,,,#N/A
08-09-2015,2.1828,85.2408,1969.41,24.9,#N/A Invalid Security
09-09-2015,2.2006,85.0569,1942.04,26.23,81.3
10-09-2015,2.222,83.5976,1952.29,24.37,#N/A Invalid Security
11-09-2015,2.1883,83.7805,1961.05,23.2,#N/A Invalid Security
14-09-2015,2.1831,82.6907,1953.03,24.25,#N/A Invalid Security
15-09-2015,2.2867,85.0155,1978.09,22.54,#N/A Invalid Security
16-09-2015,2.294,84.9087,1995.3101,21.35,37.2
17-09-2015,2.1903,77.6964,1990.2,21.14,#N/A Invalid Security
18-09-2015,2.1336,75.7821,1958.03,22.28,#N/A Invalid Security
21-09-2015,2.2012,74.5091,1966.97,20.14,#N/A Invalid Security
22-09-2015,2.1337,75.5988,1942.74,22.44,#N/A Invalid Security
23-09-2015,2.1497,74.5114,1938.76,22.13,67.7
24-09-2015,2.1266,76.3665,1932.24,23.47,#N/A Invalid Security
25-09-2015,2.1623,75.8591,1931.34,23.62,#N/A Invalid Security
28-09-2015,2.0949,76.9485,1881.77,27.63,#N/A Invalid Security
29-09-2015,2.0508,83.3457,1884.09,26.83,#N/A Invalid Security
30-09-2015,2.0368,81.565,1920.03,24.5,56
01-10-2015,2.0368,81.5384,1923.8199,22.55,#N/A Invalid Security
02-10-2015,1.9929,78.8806,1951.36,20.94,#N/A Invalid Security
05-10-2015,2.0562,77.4709,1987.05,19.54,#N/A Invalid Security
06-10-2015,2.0315,80.2546,1979.92,19.4,#N/A Invalid Security
07-10-2015,2.0668,79.9819,1995.83,18.4,30.1
08-10-2015,2.104,79.5139,2013.4301,17.42,#N/A Invalid Security
09-10-2015,2.0881,78.2372,2014.89,17.08,#N/A Invalid Security
12-10-2015,,78.2372,2017.46,16.17,#N/A Invalid Security
13-10-2015,2.0439,76.3344,2003.6899,17.67,#N/A Invalid Security
14-10-2015,1.9718,74.8044,1994.24,18.03,29.05
15-10-2015,2.0175,74.6084,2023.86,16.05,#N/A Invalid Security
16-10-2015,2.0334,74.6965,2033.11,15.05,#N/A Invalid Security
19-10-2015,2.0228,70.9688,2033.66,14.98,#N/A Invalid Security
20-10-2015,2.067,71.1086,2030.77,15.75,#N/A Invalid Security
21-10-2015,2.0228,69.6699,2018.9399,16.7,41.15
22-10-2015,2.0263,69.9736,2052.51,14.45,#N/A Invalid Security
23-10-2015,2.0866,70.8085,2075.1499,14.46,#N/A Invalid Security
26-10-2015,2.0564,69.6786,2071.1799,15.29,#N/A Invalid Security
27-10-2015,2.037,69.8026,2065.8899,15.43,#N/A Invalid Security
28-10-2015,2.1009,70.2666,2090.3501,14.33,21.45
29-10-2015,2.1725,73.122,2089.4099,14.61,#N/A Invalid Security
30-10-2015,2.1421,73.0792,2079.3601,15.07,#N/A Invalid Security
31-10-2015,,,,,#N/A
02-11-2015,2.1709,73.2086,2104.05,14.15,#N/A Invalid Security
03-11-2015,2.2105,73.2962,2109.79,14.54,#N/A Invalid Security
04-11-2015,2.225,77.5875,2102.3101,15.51,28.75
05-11-2015,2.2323,76.728,2099.9299,15.05,#N/A Invalid Security
06-11-2015,2.3252,74.2542,2099.2,14.33,#N/A Invalid Security
09-11-2015,2.3436,71.7795,2078.5801,16.52,#N/A Invalid Security
10-11-2015,2.3419,70.4772,2081.72,15.29,#N/A Invalid Security
11-11-2015,,70.4772,2075,16.06,16.4
12-11-2015,2.3116,69.4517,2045.97,18.37,#N/A Invalid Security
13-11-2015,2.2658,68.3001,2023.04,20.08,#N/A Invalid Security
16-11-2015,2.2676,67.6863,2053.1899,18.16,#N/A Invalid Security
17-11-2015,2.2658,72.3323,2050.4399,18.84,#N/A Invalid Security
18-11-2015,2.2728,71.6503,2083.5801,16.85,#N/A Invalid Security
19-11-2015,2.2482,70.5353,2081.24,16.99,22
20-11-2015,2.2623,70.5107,2089.1699,15.47,#N/A Invalid Security
23-11-2015,2.2377,70.8031,2086.5901,15.62,#N/A Invalid Security
24-11-2015,2.2377,70.8811,2089.1399,15.93,23.8
25-11-2015,2.2341,70.0444,2088.8701,15.19,#N/A Invalid Security
26-11-2015,,70.0444,,,#N/A
27-11-2015,2.2201,69.6086,2090.1101,15.12,#N/A Invalid Security
30-11-2015,2.206,69.8952,2080.4099,16.13,#N/A Invalid Security
01-12-2015,2.1431,70.9762,2102.6299,14.67,28.76
02-12-2015,2.1797,72.311,2079.51,15.91,#N/A Invalid Security
03-12-2015,2.3136,74.5605,2049.6201,18.11,#N/A Invalid Security
04-12-2015,2.2693,71.264,2091.6899,14.81,#N/A Invalid Security
07-12-2015,2.2288,70.5604,2077.0701,15.84,#N/A Invalid Security
08-12-2015,2.2182,72.7121,2063.5901,17.6,#N/A Invalid Security
09-12-2015,2.2164,72.3993,2047.62,19.61,66.3
10-12-2015,2.2305,72.3172,2052.23,19.34,#N/A Invalid Security
11-12-2015,2.127,74.9966,2012.37,24.39,#N/A Invalid Security
14-12-2015,2.2217,78.2478,2021.9399,22.73,#N/A Invalid Security
15-12-2015,2.2658,79.5704,2043.41,20.95,#N/A Invalid Security
16-12-2015,2.296,70.2137,2073.0701,17.86,21
17-12-2015,2.2234,67.6684,2041.89,18.94,#N/A Invalid Security
18-12-2015,2.204,67.8121,2005.55,20.7,#N/A Invalid Security
21-12-2015,2.1917,66.3699,2021.15,18.7,#N/A Invalid Security
22-12-2015,2.2357,66.8957,2038.97,16.6,#N/A Invalid Security
23-12-2015,2.2534,66.0201,2064.29,15.57,12.5
24-12-2015,2.241,65.4655,2060.99,15.74,#N/A Invalid Security
25-12-2015,,65.4655,,,#N/A
28-12-2015,2.2304,67.2103,2056.5,16.91,#N/A Invalid Security
29-12-2015,2.305,67.2477,2078.3601,16.08,#N/A Invalid Security
30-12-2015,2.2943,67.3456,2063.3601,17.29,13.95
31-12-2015,2.2694,67.8473,2043.9399,18.21,#N/A Invalid Security
01-01-2016,,67.8473,,,#N/A
04-01-2016,2.2428,68.8377,2012.66,20.7,#N/A Invalid Security
05-01-2016,2.2357,71.4222,2016.71,19.34,#N/A Invalid Security
06-01-2016,2.1702,71.6843,1990.26,20.59,34
07-01-2016,2.1455,74.2112,1943.09,24.99,#N/A Invalid Security
08-01-2016,2.1156,71.0073,1922.03,27.01,#N/A Invalid Security
11-01-2016,2.1754,71.0193,1923.67,24.3,#N/A Invalid Security
12-01-2016,2.1032,71.964,1938.6801,22.47,#N/A Invalid Security
13-01-2016,2.0927,74.4599,1890.28,25.22,40.92
14-01-2016,2.0874,73.6146,1921.84,23.95,#N/A Invalid Security
15-01-2016,2.0347,78.0636,1880.33,27.02,#N/A Invalid Security
18-01-2016,,78.0636,,,#N/A
19-01-2016,2.0556,77.3158,1881.33,26.05,#N/A Invalid Security
20-01-2016,1.9824,81.8198,1859.33,27.59,27.9
21-01-2016,2.0311,80.7258,1868.99,26.69,#N/A Invalid Security
22-01-2016,2.0519,77.3486,1906.9,22.34,#N/A Invalid Security
25-01-2016,2.0012,75.4139,1877.08,24.15,#N/A Invalid Security
26-01-2016,1.9942,75.1557,1903.63,22.5,#N/A Invalid Security
27-01-2016,1.9993,71.9361,1882.95,23.11,32.8
28-01-2016,1.9784,70.9823,1893.36,22.42,#N/A Invalid Security
29-01-2016,1.9209,74.0039,1940.24,20.2,#N/A Invalid Security
31-01-2016,,,,,#N/A
01-02-2016,1.9486,73.4583,1939.38,19.98,#N/A N/A
02-02-2016,1.8448,77.4933,1903.03,21.98,#N/A Invalid Security
03-02-2016,1.8861,79.6217,1912.53,21.65,48.1
04-02-2016,1.8395,83.76,1915.45,21.84,#N/A Invalid Security
05-02-2016,1.8357,81.6695,1880.05,23.38,#N/A Invalid Security
08-02-2016,1.7483,89.2706,1853.4399,26,#N/A N/A
09-02-2016,1.726,91.606,1852.21,26.54,#N/A Invalid Security
10-02-2016,1.6681,86.3154,1851.86,26.29,24.9
11-02-2016,1.659,97.9449,1829.08,28.14,#N/A Invalid Security
12-02-2016,1.7481,93.716,1864.78,25.4,#N/A Invalid Security
15-02-2016,,93.716,,,#N/A
16-02-2016,1.7723,86.8243,1895.58,24.11,#N/A Invalid Security
17-02-2016,1.819,84.7863,1926.8199,22.31,58
18-02-2016,1.7396,86.1223,1917.83,21.64,#N/A Invalid Security
19-02-2016,1.7449,90.099,1917.78,20.53,#N/A Invalid Security
22-02-2016,1.7518,85.1456,1945.5,19.38,#N/A N/A
23-02-2016,1.7225,83.9756,1921.27,20.98,54.1
24-02-2016,1.7484,85.0912,1929.8,20.72,#N/A Invalid Security
25-02-2016,1.7157,84.4408,1951.7,19.11,#N/A Invalid Security
26-02-2016,1.7623,82.5424,1948.05,19.81,#N/A Invalid Security
29-02-2016,1.7347,83.3856,1932.23,20.55,#N/A N/A
01-03-2016,1.8249,84.2161,1978.35,17.7,21.85
02-03-2016,1.8406,83.6548,1986.45,17.09,22.6
03-03-2016,1.8337,81.7159,1993.4,16.7,#N/A Invalid Security
04-03-2016,1.8741,78.01,1999.99,16.86,#N/A Invalid Security
07-03-2016,1.9057,77.8254,2001.76,17.35,#N/A N/A
08-03-2016,1.8287,80.7152,1979.26,18.67,#N/A Invalid Security
09-03-2016,1.876,80.3559,1989.26,18.34,28.15
10-03-2016,1.9323,80.8503,1989.5699,18.05,#N/A Invalid Security
11-03-2016,1.9839,81.4223,2022.1899,16.5,#N/A Invalid Security
14-03-2016,1.9592,79.1166,2019.64,16.92,#N/A N/A
15-03-2016,1.9699,78.4721,2015.9301,16.84,#N/A Invalid Security
16-03-2016,1.9081,74.1591,2027.22,14.99,46.4
17-03-2016,1.8958,72.4143,2040.59,14.44,#N/A Invalid Security
18-03-2016,1.8732,71.2631,2049.5801,14.02,#N/A Invalid Security
21-03-2016,1.9155,70.8269,2051.6001,13.79,#N/A N/A
22-03-2016,1.9403,71.122,2049.8,14.17,#N/A Invalid Security
23-03-2016,1.8786,71.0806,2036.71,14.94,53.55
24-03-2016,1.9,72.6776,2035.9399,14.74,#N/A Invalid Security
25-03-2016,,72.6776,,,#N/A
28-03-2016,1.886,74.692,2037.05,15.24,#N/A N/A
29-03-2016,1.8035,72.6564,2055.01,13.82,#N/A Invalid Security
30-03-2016,1.8228,70.5431,2063.95,13.56,9.7
31-03-2016,1.7687,68.8027,2059.74,13.95,#N/A Invalid Security
01-04-2016,1.7705,66.997,2072.78,13.1,#N/A Invalid Security
04-04-2016,1.7618,65.3606,2066.1299,14.12,#N/A N/A
05-04-2016,1.7201,68.3119,2045.17,15.42,#N/A Invalid Security
06-04-2016,1.7549,69.708,2066.6599,14.09,10.6
07-04-2016,1.6889,71.0948,2041.91,16.16,#N/A Invalid Security
08-04-2016,1.7167,70.8799,2047.6,15.36,#N/A Invalid Security
11-04-2016,1.7254,69.7667,2041.99,16.26,#N/A N/A
12-04-2016,1.7761,68.7767,2061.72,14.85,#N/A Invalid Security
13-04-2016,1.7639,67.485,2082.4199,13.84,17
14-04-2016,1.7919,67.52,2082.78,13.72,#N/A Invalid Security
15-04-2016,1.7518,66.4853,2080.73,13.62,#N/A Invalid Security
18-04-2016,1.7711,66.3398,2094.3401,13.35,#N/A N/A
19-04-2016,1.7851,66.4398,2100.8,13.24,#N/A Invalid Security
20-04-2016,1.845,67.7689,2102.3999,13.28,27.4
21-04-2016,1.861,68.5982,2091.48,13.95,#N/A Invalid Security
22-04-2016,1.8878,67.7807,2091.5801,13.22,#N/A Invalid Security
25-04-2016,1.9128,67.8852,2087.79,14.08,#N/A N/A
26-04-2016,1.9271,67.1531,2091.7,13.96,#N/A Invalid Security
27-04-2016,1.8507,64.7405,2095.1499,13.77,25.1
28-04-2016,1.8243,64.6443,2075.8101,15.22,#N/A Invalid Security
29-04-2016,1.8333,64.921,2065.3,15.7,#N/A Invalid Security
30-04-2016,,,,,#N/A
02-05-2016,1.8723,64.6808,2081.4299,14.68,#N/A N/A
03-05-2016,1.7963,68.4133,2063.3701,15.6,#N/A Invalid Security
04-05-2016,1.7752,68.1193,2051.1201,16.05,9.07
05-05-2016,1.7453,68.6674,2050.6299,15.91,#N/A Invalid Security
06-05-2016,1.7789,65.1538,2057.1399,14.72,#N/A Invalid Security
09-05-2016,1.7507,64.119,2058.6899,14.57,#N/A N/A
10-05-2016,1.7613,63.9664,2084.3899,13.63,#N/A Invalid Security
11-05-2016,1.7367,63.8888,2064.46,14.69,12
12-05-2016,1.7516,63.9185,2064.1101,14.41,#N/A Invalid Security
13-05-2016,1.7001,64.066,2046.61,15.04,#N/A Invalid Security
16-05-2016,1.7533,66.9396,2066.6599,14.68,#N/A N/A
17-05-2016,1.7723,67.1195,2047.21,15.57,#N/A Invalid Security
18-05-2016,1.8538,69.8479,2047.63,15.95,59.5
19-05-2016,1.8487,70.5554,2040.04,16.33,#N/A Invalid Security
20-05-2016,1.8384,68.5137,2052.3201,15.2,#N/A Invalid Security
23-05-2016,1.835,67.7843,2048.04,15.82,#N/A N/A
24-05-2016,1.8629,69.4106,2076.0601,14.42,#N/A Invalid Security
25-05-2016,1.8664,67.5364,2090.54,13.9,23.1
26-05-2016,1.8282,66.1539,2090.1001,13.43,#N/A Invalid Security
27-05-2016,1.851,66.7644,2099.0601,13.12,#N/A Invalid Security
30-05-2016,,66.7644,,,#N/A
31-05-2016,1.8458,67.9149,2096.96,14.19,24.7
01-06-2016,1.8354,68.7501,2099.3301,14.2,27.33
02-06-2016,1.7989,69.5592,2105.26,13.63,#N/A Invalid Security
03-06-2016,1.7004,67.5923,2099.1299,13.47,#N/A Invalid Security
06-06-2016,1.7367,66.269,2109.4099,13.65,#N/A N/A
07-06-2016,1.7177,64.4494,2112.1299,14.05,#N/A Invalid Security
08-06-2016,1.7022,67.9187,2119.1201,14.08,38
09-06-2016,1.6867,70.5602,2115.48,14.64,#N/A Invalid Security
10-06-2016,1.6404,75.0982,2096.0701,17.03,#N/A Invalid Security
13-06-2016,1.6096,79.5662,2079.0601,20.97,#N/A N/A
14-06-2016,1.613,79.1012,2075.3201,20.5,#N/A Invalid Security
15-06-2016,1.572,78.6673,2071.5,20.14,22
16-06-2016,1.5788,83.544,2077.99,19.37,#N/A Invalid Security
17-06-2016,1.6078,82.5806,2071.22,19.41,#N/A Invalid Security
20-06-2016,1.6886,77.3208,2083.25,18.37,#N/A N/A
21-06-2016,1.7059,76.964,2088.8999,18.48,#N/A Invalid Security
22-06-2016,1.6852,79.52,2085.45,21.17,31.4
23-06-2016,1.7458,74.0447,2113.3201,17.25,#N/A Invalid Security
24-06-2016,1.5599,77.9402,2037.41,25.76,#N/A Invalid Security
27-06-2016,1.4377,81.5678,2000.54,23.85,#N/A N/A
28-06-2016,1.4664,78.6739,2036.09,18.75,#N/A Invalid Security
29-06-2016,1.5155,71.8031,2070.77,16.64,17.07
30-06-2016,1.4697,72.6386,2098.8601,15.63,#N/A Invalid Security
01-07-2016,1.4441,74.3476,2102.95,14.77,#N/A Invalid Security
04-07-2016,,74.3476,,,#N/A
05-07-2016,1.375,78.1189,2088.55,15.58,#N/A Invalid Security
06-07-2016,1.3682,76.0937,2099.73,14.96,27.2
07-07-2016,1.385,76.7253,2097.8999,14.76,#N/A Invalid Security
08-07-2016,1.3579,72.3051,2129.8999,13.2,#N/A Invalid Security
11-07-2016,1.4303,69.7813,2137.1599,13.54,#N/A N/A
12-07-2016,1.51,71.4307,2152.1399,13.55,#N/A Invalid Security
13-07-2016,1.4743,71.6458,2152.4299,13.04,5.75
14-07-2016,1.5356,73.5649,2163.75,12.82,#N/A Invalid Security
15-07-2016,1.5509,74.7729,2161.74,12.67,#N/A Invalid Security
18-07-2016,1.5818,72.9246,2166.8899,12.44,#N/A N/A
19-07-2016,1.5526,70.5273,2163.78,11.97,#N/A Invalid Security
20-07-2016,1.5801,70.6421,2173.02,11.77,10
21-07-2016,1.556,71.8596,2165.1699,12.74,#N/A Invalid Security
22-07-2016,1.5663,69.908,2175.03,12.02,#N/A Invalid Security
25-07-2016,1.5731,68.7472,2168.48,12.87,#N/A N/A
26-07-2016,1.5611,68.7587,2169.1799,13.05,#N/A Invalid Security
27-07-2016,1.4976,66.6415,2166.5801,12.83,9.7
28-07-2016,1.5044,66.6729,2170.0601,12.72,#N/A Invalid Security
29-07-2016,1.4531,64.1468,2173.6001,11.87,#N/A Invalid Security
31-07-2016,,,,,#N/A
01-08-2016,1.5214,63.6696,2170.8401,12.44,8.5
02-08-2016,1.5558,67.8455,2157.03,13.37,#N/A Invalid Security
03-08-2016,1.542,67.7936,2163.79,12.86,6.8
04-08-2016,1.5008,67.104,2164.25,12.42,#N/A Invalid Security
05-08-2016,1.5885,66.5854,2182.8701,11.39,#N/A Invalid Security
08-08-2016,1.592,65.5025,2180.8899,11.5,#N/A N/A
09-08-2016,1.547,64.3033,2181.74,11.66,#N/A Invalid Security
10-08-2016,1.5074,63.3392,2175.49,12.05,9.75
11-08-2016,1.5593,65.2893,2185.79,11.68,#N/A Invalid Security
12-08-2016,1.5135,64.3692,2184.05,11.55,#N/A Invalid Security
15-08-2016,1.5576,63.7693,2190.1499,11.81,#N/A N/A
16-08-2016,1.5746,63.6712,2178.1499,12.64,#N/A Invalid Security
17-08-2016,1.5491,63.5403,2182.22,12.19,12.8
18-08-2016,1.5356,63.6508,2187.02,11.43,#N/A Invalid Security
19-08-2016,1.5781,64.8151,2183.8701,11.34,#N/A Invalid Security
22-08-2016,1.5424,67.8711,2182.6399,12.27,#N/A N/A
23-08-2016,1.5458,66.6166,2186.8999,12.38,#N/A Invalid Security
24-08-2016,1.5611,66.5089,2175.4399,13.45,12.65
25-08-2016,1.5731,69.3552,2172.47,13.63,#N/A Invalid Security
26-08-2016,1.6296,71.2373,2169.04,13.65,#N/A Invalid Security
29-08-2016,1.5595,68.6079,2180.3799,12.94,#N/A N/A
30-08-2016,1.5663,69.1142,2176.1201,13.12,#N/A Invalid Security
31-08-2016,1.58,69.0806,2170.95,13.42,11.5
01-09-2016,1.5681,70.2452,2170.8601,13.48,#N/A Invalid Security
02-09-2016,1.6024,66.4643,2179.98,11.98,#N/A Invalid Security
05-09-2016,,66.4643,,,#N/A
06-09-2016,1.534,63.4574,2186.48,12.02,#N/A Invalid Security
07-09-2016,1.5391,64.067,2186.1599,11.94,14.1
08-09-2016,1.599,65.952,2181.3,12.51,#N/A Invalid Security
09-09-2016,1.6749,69.1197,2127.8101,17.5,#N/A Invalid Security
12-09-2016,1.6629,68.9051,2159.04,15.16,#N/A N/A
13-09-2016,1.7271,70.604,2127.02,17.85,#N/A Invalid Security
14-09-2016,1.6976,69.226,2125.77,18.14,56.8
15-09-2016,1.6907,69.1296,2147.26,16.3,#N/A Invalid Security
16-09-2016,1.6926,69.2109,2139.1599,15.37,#N/A Invalid Security
19-09-2016,1.7118,69.2268,2139.1201,15.53,#N/A N/A
20-09-2016,1.6892,68.6234,2139.76,15.92,#N/A Invalid Security
21-09-2016,1.6511,63.7282,2163.1201,13.3,9.15
22-09-2016,1.6183,61.1808,2177.1799,12.02,#N/A Invalid Security
23-09-2016,1.6184,59.7525,2164.6899,12.29,#N/A Invalid Security
26-09-2016,1.5839,58.8544,2146.1001,14.5,#N/A N/A
27-09-2016,1.5564,59.234,2159.9299,13.1,#N/A Invalid Security
28-09-2016,1.5719,57.6154,2171.3701,12.39,10
29-09-2016,1.5599,58.845,2151.1299,14.02,#N/A Invalid Security
30-09-2016,1.5944,60.556,2168.27,13.29,#N/A Invalid Security
03-10-2016,1.6221,60.4308,2161.2,13.57,#N/A N/A
04-10-2016,1.6864,62.0787,2150.49,13.63,#N/A Invalid Security
05-10-2016,1.7021,62.5694,2159.73,12.99,7.45
06-10-2016,1.7372,64.2883,2160.77,12.84,#N/A Invalid Security
07-10-2016,1.7181,62.8398,2153.74,13.48,#N/A Invalid Security
10-10-2016,,62.8398,2163.6599,13.38,10.1
11-10-2016,1.7638,63.9548,2136.73,15.36,#N/A Invalid Security
12-10-2016,1.7692,64.2686,2139.1799,15.91,58.9
