Dates,USGGT10Y,USGG10YR,TIP US,VIX,FED_RATE,INFL_EXP
08-04-2010,1.58,3.8901,71.55335999,16.48,0.19,2.3406
09-04-2010,1.56,3.8825,71.6292572,16.14,0.19,2.3416
12-04-2010,1.52,3.8417,71.82925415,15.58,0.19,2.3478
13-04-2010,1.5,3.8204,71.8913269,16.2,0.2,2.3282
14-04-2010,1.54,3.8593,71.80169678,15.59,0.2,2.3497
15-04-2010,1.49,3.8321,72.00857544,15.89,0.22,2.3624
16-04-2010,1.46,3.7626,72.17410278,18.36,0.21,2.3361
19-04-2010,1.49,3.7974,72.00164795,17.34,0.2,2.3276
20-04-2010,1.47,3.7993,72.17410278,15.73,0.2,2.3434
21-04-2010,1.42,3.7356,72.39477539,16.32,0.2,2.342
22-04-2010,1.46,3.7723,72.18791199,16.47,0.2,2.3406
23-04-2010,1.47,3.8092,72.19477081,16.62,0.2,2.3758
26-04-2010,1.46,3.8054,72.25685883,17.47,0.2,2.3754
27-04-2010,1.37,3.6877,72.67754364,22.81,0.2,2.3336
28-04-2010,1.4,3.7628,72.53271484,21.08,0.2,2.3916
29-04-2010,1.31,3.7243,72.91203308,18.44,0.19,2.4337
30-04-2010,1.29,3.6532,73.14651489,22.05,0.2,2.3986
03-05-2010,1.32,3.682,73.01735687,20.19,0.2,2.3983
04-05-2010,1.31,3.5902,73.12786865,23.84,0.21,2.3219
05-05-2010,1.3,3.5388,73.16239166,24.91,0.21,2.274
06-05-2010,1.25,3.3938,73.4940033,32.8,0.2,2.1614
07-05-2010,1.3,3.4255,73.33512115,40.95,0.2,2.1522
10-05-2010,1.33,3.5406,73.12786865,28.84,0.2,2.2365
11-05-2010,1.31,3.5235,73.26602173,28.32,0.2,2.2555
12-05-2010,1.28,3.571,73.35581207,25.52,0.2,2.3218
13-05-2010,1.28,3.5261,73.41798401,26.68,0.2,2.2819
14-05-2010,1.26,3.4534,73.63210297,31.24,0.2,2.229
17-05-2010,1.31,3.4869,73.37654114,30.84,0.21,2.2063
18-05-2010,1.25,3.3462,73.75647736,33.55,0.21,2.1524
19-05-2010,1.32,3.3682,73.28675079,35.32,0.2,2.0823
20-05-2010,1.36,3.2126,73.27984619,45.79,0.2,1.9227
21-05-2010,1.33,3.2379,73.32819366,40.1,0.2,1.9557
24-05-2010,1.35,3.1942,73.2522049,38.32,0.21,1.9647
25-05-2010,1.33,3.1578,73.01046753,34.61,0.21,1.9003
26-05-2010,1.3,3.1886,73.1485672,35.02,0.2,1.9539
27-05-2010,1.33,3.3605,72.87924194,29.68,0.2,2.061
28-05-2010,1.32,3.2922,73.28675079,32.07,0.19,2.0503
31-05-2010,,3.2848,,,,2.0462
01-06-2010,1.32,3.2591,73.14859009,35.54,0.2,1.9994
02-06-2010,1.36,3.34,73.07218933,30.17,0.2,2.0349
03-06-2010,1.34,3.3639,73.10693359,29.46,0.19,2.0779
04-06-2010,1.26,3.2023,73.57210541,35.48,0.19,1.9775
07-06-2010,1.25,3.1422,73.63456726,36.57,0.19,1.9318
08-06-2010,1.29,3.1857,73.44710541,33.7,0.19,1.9434
09-06-2010,1.28,3.1729,73.52344513,33.73,0.18,1.9407
10-06-2010,1.35,3.3193,72.98195648,30.57,0.18,2.0116
11-06-2010,1.29,3.2346,73.40546417,28.79,0.18,1.9856
14-06-2010,1.31,3.2529,73.40546417,28.58,0.18,1.9938
15-06-2010,1.32,3.3025,73.30826569,25.87,0.19,2.0249
16-06-2010,1.28,3.2601,73.5373764,25.92,0.19,2.015
17-06-2010,1.22,3.1887,73.89144135,25.05,0.19,2.0164
18-06-2010,1.25,3.2195,73.76647186,23.95,0.18,2.0187
21-06-2010,1.24,3.2414,73.80814362,24.88,0.17,2.0427
22-06-2010,1.2,3.1664,73.98170471,27.05,0.18,1.9918
23-06-2010,1.19,3.119,73.99557495,26.91,0.17,1.963
24-06-2010,1.23,3.1371,73.78730011,29.74,0.16,1.947
25-06-2010,1.21,3.1078,74.04421997,28.53,0.16,1.9482
28-06-2010,1.17,3.021,74.21779633,29,0.17,1.9029
29-06-2010,1.14,2.9491,74.28022766,34.13,0.15,1.8676
30-06-2010,1.15,2.9311,74.22468567,34.54,0.09,1.8443
01-07-2010,1.21,2.947,73.80076599,32.86,0.17,1.7749
02-07-2010,1.27,2.977,73.66159058,30.12,0.18,1.7659
05-07-2010,,2.9733,,,,1.8002
06-07-2010,1.26,2.9302,73.74513245,29.65,0.18,1.7219
07-07-2010,1.3,2.9803,73.43880463,26.84,0.18,1.7383
08-07-2010,1.25,3.0306,73.55013275,25.71,0.17,1.8136
09-07-2010,1.26,3.052,73.60591125,24.98,0.18,1.8423
12-07-2010,1.26,3.0628,73.55713654,24.43,0.17,1.8358
13-07-2010,1.28,3.1208,73.47360229,24.56,0.17,1.885
14-07-2010,1.23,3.0426,73.68244934,24.89,0.17,1.8513
15-07-2010,1.21,2.9937,73.77292633,25.14,0.19,1.8054
16-07-2010,1.25,2.9215,73.5989151,26.25,0.19,1.7219
19-07-2010,1.29,2.9537,73.31352997,25.97,0.19,1.7069
20-07-2010,1.28,2.9481,73.39702606,23.93,0.18,1.7105
21-07-2010,1.19,2.8782,73.77986908,25.64,0.18,1.7125
22-07-2010,1.21,2.9353,73.71029663,24.63,0.18,1.7477
23-07-2010,1.24,2.9943,73.52236938,23.47,0.19,1.7664
26-07-2010,1.24,2.9924,73.55013275,22.73,0.19,1.7798
27-07-2010,1.26,3.0485,73.44577789,23.19,0.19,1.8046
28-07-2010,1.22,2.985,73.68942261,24.25,0.2,1.7916
29-07-2010,1.21,2.9794,73.77986908,24.13,0.19,1.7883
30-07-2010,1.14,2.9052,74.04444122,23.5,0.18,1.7691
02-08-2010,1.13,2.9609,74.17831421,22.01,0.19,1.8344
03-08-2010,1.07,2.9085,74.56879425,22.63,0.19,1.833
04-08-2010,1.12,2.9498,74.31771088,22.21,0.19,1.8296
05-08-2010,1.07,2.9011,74.58975983,22.1,0.19,1.8296
06-08-2010,1.04,2.8166,74.65950012,21.74,0.18,1.7802
09-08-2010,1.04,2.8289,74.62462616,22.14,0.18,1.7881
10-08-2010,0.95,2.7593,75.08486938,22.37,0.18,1.7975
11-08-2010,0.95,2.6814,75.07791138,25.39,0.17,1.7404
12-08-2010,1.05,2.7455,74.58277893,25.73,0.18,1.6807
13-08-2010,1,2.6716,74.77806854,26.24,0.19,1.6467
16-08-2010,0.95,2.5626,75.02213287,26.1,0.2,1.6048
17-08-2010,1.01,2.6321,74.85472107,24.33,0.2,1.621
18-08-2010,1.02,2.6321,74.81288147,24.59,0.19,1.6028
19-08-2010,1.02,2.575,74.81984711,26.44,0.19,1.5809
20-08-2010,1.05,2.6106,74.72920227,25.49,0.2,1.5938
23-08-2010,1.05,2.5981,74.72920227,25.66,0.19,1.5764
24-08-2010,1.01,2.488,74.98026276,27.46,0.19,1.5139
25-08-2010,1.01,2.534,74.98026276,26.7,0.19,1.5682
26-08-2010,0.95,2.4755,75.38474274,27.37,0.19,1.5735
27-08-2010,1.05,2.6447,74.9384079,24.45,0.19,1.6266
30-08-2010,0.99,2.5285,75.27317047,27.21,0.19,1.5779
31-08-2010,0.95,2.4683,75.48239136,26.05,0.21,1.5487
01-09-2010,1.02,2.573,75.16151428,23.89,0.19,1.5815
02-09-2010,1.05,2.6231,75.02198029,23.19,0.19,1.6201
03-09-2010,1.1,2.697,74.90339661,21.31,0.19,1.6745
06-09-2010,,2.7025,,,,1.68
07-09-2010,0.98,2.5944,75.32194519,23.8,0.2,1.6542
08-09-2010,1.02,2.6555,75.09873199,23.25,0.19,1.6677
09-09-2010,1.05,2.7588,74.93131256,22.81,0.18,1.7513
10-09-2010,1.02,2.7917,75.00806427,21.99,0.18,1.8142
13-09-2010,0.94,2.748,75.51727295,21.21,0.18,1.8476
14-09-2010,0.93,2.679,75.44050598,21.56,0.19,1.782
15-09-2010,0.97,2.7207,75.28009033,22.1,0.21,1.7927
16-09-2010,1,2.7608,75.12660217,21.72,0.21,1.8049
17-09-2010,1,2.7372,74.91036987,22.01,0.21,1.7832
20-09-2010,0.94,2.7026,75.20334625,21.5,0.21,1.7898
21-09-2010,0.78,2.5727,76.16596985,22.35,0.2,1.8484
22-09-2010,0.74,2.5583,76.27056885,22.51,0.21,1.9112
23-09-2010,0.77,2.5511,76.21482086,23.87,0.2,1.8158
24-09-2010,0.81,2.605,75.8311615,21.71,0.21,1.8378
27-09-2010,0.79,2.5242,76.05438995,22.54,0.19,1.7798
28-09-2010,0.69,2.4653,76.58451843,22.6,0.19,1.8207
29-09-2010,0.74,2.5027,76.2427063,23.25,0.19,1.8117
30-09-2010,0.75,2.5098,76.07529449,23.7,0.15,1.8174
01-10-2010,0.75,2.5097,76.28135681,22.5,0.2,1.8177
04-10-2010,0.72,2.4758,76.40005493,23.53,0.2,1.8048
05-10-2010,0.65,2.4722,76.88898468,21.76,0.2,1.8718
06-10-2010,0.52,2.3976,77.56640625,21.49,0.19,1.9384
07-10-2010,0.53,2.3834,77.39181519,21.56,0.18,1.9181
08-10-2010,0.45,2.392,77.90169525,20.71,0.18,1.9873
11-10-2010,,2.3919,77.90169525,18.96,,1.9875
12-10-2010,0.49,2.4309,77.66416931,18.93,0.18,1.9827
13-10-2010,0.44,2.422,78.132164,19.07,0.18,2.0647
14-10-2010,0.41,2.5076,78.37658691,19.88,0.19,2.1412
15-10-2010,0.5,2.5597,77.87372589,19.03,0.2,2.1344
18-10-2010,0.47,2.5075,78.0483551,19.09,0.19,2.0808
19-10-2010,0.44,2.4752,78.09022522,20.63,0.19,2.0755
20-10-2010,0.47,2.4788,78.06930542,19.79,0.19,2.0604
21-10-2010,0.5,2.5452,78.06930542,19.27,0.19,2.1113
22-10-2010,0.5,2.5541,78.09022522,18.78,0.19,2.124
25-10-2010,0.45,2.5613,78.3276825,19.85,0.19,2.1708
26-10-2010,0.52,2.6393,77.90169525,20.22,0.19,2.1828
27-10-2010,0.62,2.7198,77.4197464,20.71,0.19,2.1649
28-10-2010,0.57,2.6576,77.69911194,20.88,0.19,2.1586
29-10-2010,0.5,2.5993,77.95750427,21.2,0.2,2.1518
01-11-2010,0.49,2.6229,78.08004761,21.83,0.2,2.1883
02-11-2010,0.49,2.5866,78.26903534,21.57,0.2,2.1742
03-11-2010,0.5,2.5702,78.12900543,19.56,0.2,2.1565
04-11-2010,0.44,2.489,78.31803131,18.52,0.19,2.0802
05-11-2010,0.48,2.5304,78.0520401,18.26,0.18,2.1017
08-11-2010,0.48,2.5502,78.15704346,18.29,0.18,2.1107
09-11-2010,0.58,2.6558,77.45002747,19.08,0.17,2.1241
10-11-2010,0.56,2.6286,77.63906097,18.47,0.17,2.1217
11-11-2010,,2.6447,77.64598846,18.64,,2.141
12-11-2010,0.71,2.7871,77.00900269,20.61,0.19,2.0911
15-11-2010,0.87,2.9593,76.04298401,20.2,0.21,2.0862
16-11-2010,0.87,2.84,76.1829834,22.58,0.21,2.018
17-11-2010,0.84,2.8766,76.1969986,21.76,0.2,2.0867
18-11-2010,0.83,2.895,76.32298279,18.75,0.2,2.1128
19-11-2010,0.77,2.8713,76.53995514,18.04,0.21,2.1298
22-11-2010,0.7,2.8019,76.80599213,18.37,0.19,2.1327
23-11-2010,0.69,2.7729,76.83400726,20.63,0.2,2.1047
24-11-2010,0.8,2.912,76.42803192,19.56,0.2,2.1549
25-11-2010,,2.9085,,,,2.1518
26-11-2010,0.75,2.8663,76.6519928,22.22,0.2,2.1381
29-11-2010,0.73,2.8205,76.73592377,21.53,0.2,2.1309
30-11-2010,0.74,2.7968,76.63796997,23.54,0.2,2.1071
01-12-2010,0.83,2.9642,76.13942719,21.36,0.2,2.1664
02-12-2010,0.84,2.9885,76.11139679,19.39,0.19,2.1881
03-12-2010,0.86,3.0055,76.10441589,18.01,0.18,2.1954
06-12-2010,0.79,2.9201,76.40592194,18.02,0.18,2.1854
07-12-2010,0.92,3.1257,75.64863586,17.99,0.17,2.2424
08-12-2010,1.07,3.2723,74.91239929,17.74,0.17,2.2077
09-12-2010,1.09,3.2037,74.82126617,17.25,0.16,2.1498
10-12-2010,1.16,3.319,74.45667267,17.61,0.16,2.1737
13-12-2010,1.11,3.275,74.90541077,17.55,0.17,2.2027
14-12-2010,1.27,3.4727,74.19025421,17.61,0.19,2.2356
15-12-2010,1.22,3.5318,74.42157745,17.94,0.2,2.3237
16-12-2010,1.15,3.4224,74.7512207,17.39,0.2,2.3105
17-12-2010,1.05,3.3279,75.25600433,16.11,0.2,2.286
20-12-2010,1.07,3.3358,75.24897766,16.41,0.21,2.2839
21-12-2010,1.06,3.3031,75.37517548,16.49,0.2,2.2858
22-12-2010,1.03,3.3458,75.3190918,15.45,0.19,2.3174
23-12-2010,1.08,3.3892,75.03865051,16.47,0.19,2.3207
24-12-2010,,3.3933,,,0.19,2.315
27-12-2010,1.06,3.3294,75.19989777,17.67,0.19,2.2875
28-12-2010,1.17,3.4795,74.63970184,17.52,0.18,2.3047
29-12-2010,1.06,3.3489,75.12470245,17.28,0.18,2.2817
30-12-2010,1.08,3.3646,75.05445862,17.52,0.19,2.2891
31-12-2010,1,3.2935,75.57456207,17.75,0.13,2.2777
03-01-2011,1.05,3.3324,75.25823975,17.61,0.19,2.3091
04-01-2011,1.01,3.3287,75.44802856,17.38,0.18,2.3364
05-01-2011,1.08,3.4654,75.15982819,17.02,0.18,2.409
06-01-2011,1.03,3.3932,75.37776184,17.4,0.17,2.392
07-01-2011,0.98,3.3237,75.61671448,17.14,0.17,2.3504
10-01-2011,0.96,3.2832,75.83457947,17.54,0.17,2.3482
11-01-2011,0.97,3.3396,75.86276245,16.89,0.17,2.3938
12-01-2011,0.98,3.365,75.84166718,16.24,0.16,2.3961
13-01-2011,0.97,3.2972,76.07363129,16.39,0.16,2.3509
14-01-2011,1,3.3231,75.74323273,15.46,0.16,2.3468
17-01-2011,,3.3291,,,,2.3499
18-01-2011,0.99,3.3663,75.75728607,15.87,0.19,2.379
19-01-2011,0.99,3.339,75.78538513,17.31,0.18,2.3631
20-01-2011,1.22,3.4488,75.06846619,17.99,0.18,2.326
21-01-2011,1.2,3.4042,75.20905304,18.47,0.17,2.2251
24-01-2011,1.18,3.4044,75.15982819,17.65,0.18,2.2314
25-01-2011,1.11,3.3284,75.45508575,17.59,0.17,2.2269
26-01-2011,1.16,3.4146,75.32855988,16.64,0.17,2.2766
27-01-2011,1.16,3.3873,75.27933502,16.15,0.17,2.241
28-01-2011,1.09,3.3214,75.56756592,20.04,0.17,2.2515
31-01-2011,1.08,3.3704,75.5885849,19.53,0.17,2.317
01-02-2011,1.11,3.4394,75.52103424,17.63,0.18,2.3579
02-02-2011,1.16,3.4771,75.31684113,17.3,0.18,2.3408
03-02-2011,1.23,3.5488,74.92263794,16.69,0.17,2.3321
04-02-2011,1.3,3.6356,74.50026703,15.93,0.17,2.3598
07-02-2011,1.32,3.6299,74.48620605,16.28,0.17,2.3371
08-02-2011,1.39,3.7373,74.09899902,15.81,0.16,2.3627
09-02-2011,1.34,3.6465,74.3102417,15.87,0.15,2.3349
10-02-2011,1.39,3.6928,73.85264587,16.09,0.15,2.3195
11-02-2011,1.36,3.6288,74.23275757,15.69,0.15,2.2982
14-02-2011,1.34,3.6194,74.28907776,15.95,0.15,2.3003
15-02-2011,1.33,3.6044,74.38056946,16.37,0.16,2.2966
16-02-2011,1.37,3.6193,74.27503967,16.72,0.15,2.2771
17-02-2011,1.31,3.5725,74.55660248,16.59,0.15,2.304
18-02-2011,1.25,3.5799,74.94377899,16.43,0.15,2.3636
21-02-2011,,3.5874,,,,2.3719
22-02-2011,1.12,3.4533,75.53510284,20.8,0.15,2.3645
23-02-2011,1.1,3.4848,75.80963898,22.13,0.15,2.4157
24-02-2011,1.05,3.4477,76.08421326,21.32,0.15,2.4197
25-02-2011,1.02,3.4125,76.33757782,19.22,0.15,2.4119
28-02-2011,1.03,3.4272,76.133461,18.35,0.16,2.4058
01-03-2011,1,3.3921,76.57386017,21.01,0.15,2.4227
02-03-2011,1.01,3.4697,76.34796906,20.7,0.16,2.4685
03-03-2011,1.09,3.5554,76.14335632,18.6,0.15,2.5045
04-03-2011,1,3.49,76.65146637,19.06,0.15,2.501
07-03-2011,1,3.5123,76.58792877,20.66,0.14,2.5364
08-03-2011,1.01,3.5477,76.63736725,19.82,0.14,2.5675
09-03-2011,0.98,3.4675,76.74325562,20.22,0.14,2.5145
10-03-2011,0.91,3.3584,77.18080139,21.88,0.14,2.4765
11-03-2011,0.96,3.4025,77.05378723,20.08,0.13,2.4632
14-03-2011,0.93,3.3563,77.16668701,21.13,0.14,2.4459
15-03-2011,0.93,3.303,77.14550018,24.32,0.14,2.4124
16-03-2011,0.85,3.17,77.69599915,29.4,0.14,2.3484
17-03-2011,0.82,3.255,77.85127258,26.37,0.14,2.4441
18-03-2011,0.85,3.2678,77.79476929,24.44,0.15,2.437
21-03-2011,0.9,3.3282,77.46311188,20.61,0.14,2.447
22-03-2011,0.95,3.3263,77.2725296,20.21,0.14,2.3902
23-03-2011,0.98,3.3501,77.14550018,19.17,0.14,2.3953
24-03-2011,0.95,3.4037,77.21608734,18,0.13,2.4781
25-03-2011,1.02,3.4388,76.85617065,17.91,0.13,2.4444
28-03-2011,1.01,3.4313,76.89848328,19.44,0.13,2.4556
29-03-2011,1.03,3.4872,76.74325562,18.16,0.13,2.4719
30-03-2011,1,3.4349,77.01140594,17.71,0.13,2.4544
31-03-2011,0.99,3.4703,77.03966522,17.74,0.1,2.4917
01-04-2011,0.94,3.4422,77.23975372,17.4,0.11,2.5208
04-04-2011,0.91,3.4179,77.58742523,17.5,0.09,2.5451
05-04-2011,0.94,3.4795,77.44547272,17.25,0.09,2.5795
06-04-2011,0.99,3.5452,77.02688599,16.9,0.1,2.5794
07-04-2011,0.99,3.5451,77.1616745,17.11,0.1,2.5892
08-04-2011,0.95,3.5772,77.32488251,17.87,0.09,2.6518
11-04-2011,0.96,3.5847,77.26811981,16.59,0.09,2.6556
12-04-2011,0.9,3.4904,77.65838623,17.09,0.08,2.6305
13-04-2011,0.88,3.4585,77.82867432,16.92,0.08,2.6139
14-04-2011,0.89,3.4979,77.72928619,16.27,0.09,2.6384
15-04-2011,0.82,3.4079,78.29692841,15.32,0.12,2.6234
18-04-2011,0.8,3.3743,78.3182373,16.96,0.1,2.6114
19-04-2011,0.76,3.3631,78.5949707,15.83,0.11,2.6392
20-04-2011,0.82,3.4077,78.32537842,15.07,0.1,2.6213
21-04-2011,0.83,3.3963,78.18341827,14.69,0.1,2.6016
22-04-2011,,3.3907,,,0.1,2.5989
25-04-2011,0.79,3.3627,78.39626312,15.77,0.1,2.5946
26-04-2011,0.76,3.307,78.66590118,15.62,0.09,2.5749
27-04-2011,0.81,3.3552,78.47434998,15.35,0.09,2.583
28-04-2011,0.78,3.3106,78.70846558,14.62,0.09,2.5574
29-04-2011,0.75,3.2863,78.87168121,14.75,0.09,2.5722
02-05-2011,0.75,3.2788,79.00295258,15.99,0.09,2.561
03-05-2011,0.73,3.2473,79.1313324,16.7,0.09,2.5492
04-05-2011,0.7,3.2159,79.20264435,17.08,0.09,2.5478
05-05-2011,0.7,3.1499,79.1099472,18.2,0.09,2.4762
06-05-2011,0.71,3.1459,79.13845062,18.4,0.09,2.4733
09-05-2011,0.69,3.1604,79.30252075,17.16,0.09,2.4869
10-05-2011,0.74,3.2135,79.08853912,15.91,0.09,2.5035
11-05-2011,0.76,3.1593,78.83887482,16.95,0.09,2.4333
12-05-2011,0.79,3.2225,78.74614716,16.03,0.09,2.4258
13-05-2011,0.79,3.1709,78.73181152,17.07,0.09,2.394
16-05-2011,0.81,3.147,78.75322723,18.24,0.1,2.3336
17-05-2011,0.82,3.1158,78.81745911,17.55,0.09,2.3006
18-05-2011,0.82,3.1801,78.77466583,16.23,0.1,2.3589
19-05-2011,0.91,3.1709,78.56780243,15.52,0.09,2.3055
20-05-2011,0.85,3.1451,78.53923798,17.43,0.1,2.2979
23-05-2011,0.84,3.1286,78.54636383,18.27,0.1,2.2809
24-05-2011,0.79,3.1139,78.9458313,17.82,0.1,2.3119
25-05-2011,0.8,3.1304,78.96723938,17.07,0.09,2.3153
26-05-2011,0.76,3.0572,79.15986633,16.09,0.09,2.2787
27-05-2011,0.79,3.0735,79.28821564,15.98,0.1,2.2751
30-05-2011,,3.0735,,,,2.2751
31-05-2011,0.8,3.0607,79.08143616,15.45,0.1,2.2427
01-06-2011,0.74,2.9408,79.64959717,18.3,0.1,2.2031
02-06-2011,0.78,3.0297,79.3615036,18.09,0.1,2.2441
03-06-2011,0.75,2.9859,79.48394775,17.95,0.11,2.2295
06-06-2011,0.76,2.995,79.51996613,18.49,0.1,2.2336
07-06-2011,0.76,2.9949,79.63523102,18.07,0.09,2.2316
08-06-2011,0.76,2.9387,79.62798309,18.79,0.09,2.1956
09-06-2011,0.8,2.9967,79.53434753,17.77,0.09,2.209
10-06-2011,0.79,2.9693,79.5055542,18.86,0.09,2.1708
13-06-2011,0.8,2.9838,79.49835205,19.61,0.1,2.1866
14-06-2011,0.83,3.0972,79.28231049,18.26,0.1,2.2552
15-06-2011,0.74,2.9692,79.6927948,21.32,0.1,2.2137
16-06-2011,0.73,2.9274,79.63523102,22.73,0.1,2.1846
17-06-2011,0.75,2.9445,79.59197235,21.85,0.1,2.1744
20-06-2011,0.79,2.958,79.37593842,19.99,0.09,2.1652
21-06-2011,0.78,2.9835,79.57038879,18.86,0.09,2.1988
22-06-2011,0.82,2.9825,79.39030457,18.52,0.09,2.1678
23-06-2011,0.71,2.9116,79.96646118,19.29,0.08,2.1905
24-06-2011,0.64,2.8636,80.27616119,21.1,0.08,2.2023
27-06-2011,0.67,2.9305,80.14651489,20.56,0.08,2.2427
28-06-2011,0.73,3.0308,79.82962036,19.17,0.08,2.2891
29-06-2011,0.74,3.1118,79.85847473,17.27,0.07,2.3735
30-06-2011,0.75,3.16,79.67839813,16.52,0.07,2.3832
01-07-2011,0.77,3.1823,79.76902771,15.87,0.08,2.4042
04-07-2011,,3.1823,,,,2.4042
05-07-2011,0.77,3.121,79.85601044,16.06,0.08,2.3527
06-07-2011,0.74,3.108,80.08809662,16.34,0.07,2.3458
07-07-2011,0.75,3.1377,80.05910492,15.95,0.07,2.3802
08-07-2011,0.69,3.0268,80.42166901,15.95,0.07,2.3107
11-07-2011,0.63,2.9189,80.87120819,18.39,0.07,2.2909
12-07-2011,0.6,2.877,81.19750214,19.87,0.06,2.293
13-07-2011,0.59,2.8824,81.34978485,19.91,0.06,2.291
14-07-2011,0.68,2.9534,80.86395264,20.8,0.06,2.263
15-07-2011,0.61,2.9058,81.11775208,19.53,0.06,2.2901
18-07-2011,0.58,2.9276,81.19024658,20.95,0.06,2.3388
19-07-2011,0.54,2.8802,81.59629822,19.21,0.06,2.3238
20-07-2011,0.62,2.9275,81.13226318,19.09,0.06,2.3079
21-07-2011,0.68,3.0136,80.96546173,17.56,0.06,2.3696
22-07-2011,0.61,2.9621,81.23373413,17.52,0.06,2.3687
25-07-2011,0.58,3.0006,81.32080841,19.35,0.06,2.4375
26-07-2011,0.57,2.9529,81.34978485,20.23,0.06,2.4046
27-07-2011,0.56,2.9803,81.50206757,22.98,0.07,2.4393
28-07-2011,0.52,2.9454,81.8355484,23.74,0.08,2.4509
29-07-2011,0.38,2.7961,82.78552246,25.25,0.11,2.4371
01-08-2011,0.33,2.7437,83.01213837,23.66,0.17,2.4222
02-08-2011,0.29,2.6114,83.55873871,24.79,0.16,2.3472
03-08-2011,0.36,2.6202,83.04129791,23.38,0.12,2.2641
04-08-2011,0.24,2.4028,83.77013397,31.66,0.09,2.2065
05-08-2011,0.32,2.5585,82.81534576,32,0.08,2.2406
08-08-2011,0.2,2.3179,83.81385803,48,0.11,2.1733
09-08-2011,0,2.2488,84.51351929,35.06,0.1,2.2184
10-08-2011,-0.13,2.1061,86.07316589,42.99,0.1,2.2809
11-08-2011,0.06,2.3399,84.28029633,39,0.09,2.308
12-08-2011,-0.02,2.2548,84.76131439,36.36,0.1,2.2275
15-08-2011,0.06,2.3053,84.33131409,31.87,0.1,2.2575
16-08-2011,0.05,2.2196,84.52076721,32.85,0.09,2.206
17-08-2011,0.01,2.1652,84.95809937,31.58,0.09,2.1815
18-08-2011,0.09,2.0624,84.30944824,42.67,0.09,2.0515
19-08-2011,0.02,2.0623,84.59368134,43.05,0.09,2.0625
22-08-2011,0.03,2.1058,84.57183075,42.44,0.09,2.0875
23-08-2011,0.13,2.153,84.04708862,36.27,0.08,2.053
24-08-2011,0.25,2.2994,82.8080368,35.9,0.08,2.0815
25-08-2011,0.13,2.2286,83.45674133,39.76,0.08,2.1155
26-08-2011,0.15,2.1899,83.70453644,35.59,0.09,2.062
29-08-2011,0.22,2.2561,83.20893097,32.28,0.09,2.081
30-08-2011,0.14,2.1767,83.69721222,32.89,0.08,2.0675
31-08-2011,0.18,2.2234,83.3182373,31.62,0.08,2.074
01-09-2011,0.07,2.1302,84.07627869,31.82,0.08,2.0974
02-09-2011,0,1.9857,84.99468231,33.92,0.08,2.0363
05-09-2011,,1.9857,,,,2.0363
06-09-2011,0.05,1.984,84.491745,37,0.09,1.9519
07-09-2011,0.09,2.0429,84.26576996,33.38,0.09,1.9763
08-09-2011,0,1.9787,84.76873779,34.32,0.09,2.0192
09-09-2011,-0.03,1.9183,84.87076569,38.52,0.09,1.9785
12-09-2011,0,1.9475,84.57922363,38.59,0.09,1.9603
13-09-2011,0.07,1.9906,84.21474457,36.91,0.09,1.9431
14-09-2011,0.12,1.9837,84.11274719,34.6,0.08,1.9204
15-09-2011,0.13,2.082,83.94509125,31.97,0.09,1.9727
16-09-2011,0.13,2.0479,83.97422791,30.98,0.09,1.9689
19-09-2011,0.09,1.9506,84.18560791,32.73,0.09,1.8955
20-09-2011,0.04,1.9385,84.55003357,32.86,0.09,1.9237
21-09-2011,0.02,1.8576,84.69581604,37.32,0.08,1.86
22-09-2011,0.01,1.718,84.49901581,41.35,0.08,1.714
23-09-2011,0.1,1.8334,84.01071167,41.25,0.08,1.7582
26-09-2011,0.12,1.9002,83.60978699,39.02,0.08,1.8018
27-09-2011,0.12,1.9711,83.76287842,37.71,0.08,1.888
28-09-2011,0.16,1.9797,83.7264328,41.08,0.08,1.8714
29-09-2011,0.17,1.9962,83.4640274,38.84,0.08,1.8418
30-09-2011,0.17,1.9154,83.31096649,42.96,0.06,1.7583
03-10-2011,0.07,1.756,84.13076019,45.45,0.08,1.7395
04-10-2011,0.05,1.8207,84.18913269,40.82,0.07,1.778
05-10-2011,0.12,1.8877,84.13076019,37.81,0.07,1.8049
06-10-2011,0.13,1.9872,84.1234436,36.27,0.07,1.8894
07-10-2011,0.16,2.0764,83.83874512,36.2,0.07,1.9471
10-10-2011,,2.0764,83.2620697,33.02,,1.9471
11-10-2011,0.23,2.1496,83.45915222,32.86,0.07,1.9604
12-10-2011,0.26,2.2101,83.10876465,31.26,0.07,1.9818
13-10-2011,0.27,2.1834,83.15984344,30.7,0.07,1.9365
14-10-2011,0.28,2.2477,83.03577423,28.24,0.07,1.9864
17-10-2011,0.24,2.155,83.34964752,33.39,0.07,1.9507
18-10-2011,0.22,2.1763,83.75113678,31.56,0.07,1.9916
19-10-2011,0.23,2.1603,83.61975861,34.44,0.07,1.9582
20-10-2011,0.22,2.1888,83.63434601,34.78,0.07,1.9745
21-10-2011,0.23,2.2192,83.54671478,31.32,0.07,2.0184
24-10-2011,0.23,2.2336,83.79494476,29.26,0.07,2.0309
25-10-2011,0.12,2.1089,84.54682159,32.22,0.07,2.0189
26-10-2011,0.15,2.2041,84.47381592,29.86,0.08,2.0808
27-10-2011,0.24,2.3964,83.9920578,25.46,0.07,2.1762
28-10-2011,0.19,2.3167,84.28404236,24.53,0.07,2.1516
